country,satisfaction,sex,age,immigrant,children,income_level,education,god_importance,praying_frequency,ethics_score,voter
IND,6,Female,51,Not immigrant,4,5,3,10,1,5.95,3
IND,7,Female,20,Not immigrant,0,4,3,8,3,7.68,2
IND,7,Male,16,Not immigrant,0,7,3,8,4,3.2,1
IND,7,Male,16,Not immigrant,0,8,4,7,3,7.23,0
IND,3,Female,19,Not immigrant,0,2,3,2,1,5.68,1
IND,8,Male,28,Not immigrant,5,10,3,5,1,3.84,1
IND,9,Female,39,Not immigrant,2,10,3,9,4,6.08,2
IND,6,Female,26,Not immigrant,2,5,3,10,1,5.84,3
IND,8,Male,52,Not immigrant,2,8,3,8,2,5.69,1
IND,4,Male,36,Not immigrant,3,4,1,10,1,5.69,1
IND,8,Male,48,Not immigrant,3,5,2,10,1,5.6,3
IND,7,Male,17,Not immigrant,0,8,3,8,3,3.92,0
IND,6,Female,57,Not immigrant,2,6,0,10,1,5.92,2
IND,7,Male,16,Not immigrant,0,8,3,9,1,5.44,1
IND,7,Male,38,Not immigrant,2,3,7,10,1,7.36,3
IND,8,Female,20,Not immigrant,0,6,4,9,1,5.25,1
IND,5,Female,25,Not immigrant,1,2,3,8,1,6.0,2
IND,7,Male,76,Not immigrant,5,3,1,10,1,6.28,3
IND,10,Male,17,Not immigrant,0,10,1,10,3,10.0,0
IND,8,Male,22,Not immigrant,0,7,6,10,1,6.08,3
IND,4,Female,22,Not immigrant,4,10,3,9,1,3.2,1
IND,7,Male,33,Not immigrant,2,4,3,10,3,5.19,2
IND,10,Female,48,Not immigrant,3,3,0,3,1,4.86,3
IND,4,Female,28,Not immigrant,2,2,0,7,4,6.42,3
IND,8,Female,17,Not immigrant,0,7,3,7,1,6.4,0
IND,4,Female,17,Not immigrant,0,2,2,9,1,7.37,0
IND,3,Male,32,Not immigrant,2,4,2,1,3,5.12,3
IND,1,Female,60,Not immigrant,9,5,0,10,4,0.88,1
IND,9,Male,42,Not immigrant,2,9,7,10,1,5.76,1
IND,3,Male,16,Not immigrant,0,2,3,7,3,7.47,0
IND,8,Male,26,Not immigrant,0,4,3,9,1,5.68,1
IND,7,Male,28,Not immigrant,0,7,3,8,1,1.76,2
IND,9,Female,40,Not immigrant,6,10,2,1,1,1.06,2
IND,10,Male,46,Not immigrant,4,4,2,10,4,6.4,3
IND,9,Female,51,Not immigrant,2,10,3,8,1,5.76,2
IND,10,Male,28,Not immigrant,0,9,6,10,2,6.4,3
IND,10,Male,16,Not immigrant,0,10,3,5,1,7.04,0
IND,8,Female,48,Not immigrant,0,9,0,8,3,4.32,1
IND,10,Female,16,Not immigrant,0,7,3,7,3,6.4,0
IND,10,Male,20,Not immigrant,0,8,4,1,4,5.62,0
IND,10,Male,16,Not immigrant,0,4,4,10,1,6.62,3
IND,4,Male,17,Not immigrant,0,3,3,7,3,6.08,0
IND,8,Male,53,Not immigrant,3,6,6,8,2,5.2,3
IND,10,Female,58,Not immigrant,2,5,2,10,1,5.52,3
IND,6,Male,28,Not immigrant,2,4,1,9,2,6.16,2
IND,8,Female,50,Not immigrant,4,1,0,10,3,5.44,3
IND,9,Female,38,Not immigrant,2,6,3,10,1,5.6,3
IND,5,Male,32,Not immigrant,2,3,1,5,2,5.04,3
IND,7,Female,56,Not immigrant,3,6,3,10,1,4.56,3
IND,7,Female,43,Not immigrant,3,5,1,10,3,5.61,2
IND,7,Female,19,Not immigrant,0,6,2,7,3,5.36,0
IND,10,Male,41,Not immigrant,8,7,3,1,1,0.0,1
IND,8,Male,48,Not immigrant,3,3,2,10,1,6.08,3
IND,9,Female,61,Not immigrant,5,10,3,9,1,5.36,3
IND,7,Female,51,Not immigrant,4,10,6,9,1,2.0,1
IND,7,Male,33,Not immigrant,2,6,3,7,1,1.84,2
IND,10,Male,40,Not immigrant,3,7,6,10,1,6.08,3
IND,3,Male,24,Not immigrant,0,2,1,10,2,6.33,3
IND,1,Female,16,Not immigrant,0,5,1,10,2,6.09,0
IND,5,Female,24,Not immigrant,4,6,1,5,2,6.77,1
IND,3,Female,25,Not immigrant,0,2,6,3,4,5.68,1
IND,10,Male,18,Not immigrant,0,7,3,7,3,3.52,0
IND,8,Male,57,Not immigrant,2,8,6,7,1,5.92,3
IND,9,Male,26,Not immigrant,3,10,0,1,3,5.92,3
IND,8,Male,67,Not immigrant,2,10,3,10,1,5.04,3
IND,8,Female,50,Not immigrant,1,5,0,7,1,6.24,3
IND,7,Male,17,Not immigrant,0,3,2,9,2,7.06,0
IND,9,Male,40,Not immigrant,2,6,3,6,1,5.76,3
IND,10,Male,16,Not immigrant,0,1,3,10,3,4.85,0
IND,1,Male,68,Not immigrant,2,1,3,10,1,6.16,3
IND,8,Male,18,Not immigrant,0,8,3,8,3,3.33,3
IND,8,Male,30,Not immigrant,2,5,3,7,2,6.08,1
IND,4,Male,17,Not immigrant,0,3,7,1,4,6.88,1
IND,10,Male,38,Not immigrant,0,1,6,6,3,8.05,3
IND,9,Male,27,Not immigrant,0,7,6,4,1,6.4,2
IND,6,Female,35,Not immigrant,1,3,3,6,3,5.92,2
IND,10,Female,60,Not immigrant,9,1,0,10,1,6.45,3
IND,9,Male,17,Not immigrant,0,5,3,1,1,5.2,1
IND,5,Female,37,Not immigrant,2,7,3,9,1,6.4,3
IND,10,Male,53,Not immigrant,2,6,3,10,3,6.4,3
IND,6,Female,16,Not immigrant,0,8,3,9,1,1.12,1
IND,8,Male,17,Not immigrant,0,5,3,10,1,6.07,0
IND,1,Female,35,Not immigrant,5,1,0,10,1,6.35,1
IND,6,Female,58,Not immigrant,3,3,0,8,1,4.73,3
IND,9,Male,56,Not immigrant,2,10,0,10,1,5.76,1
IND,3,Female,36,Not immigrant,5,1,0,10,1,6.96,3
IND,7,Female,37,Not immigrant,2,7,6,6,1,6.32,3
IND,10,Male,60,Not immigrant,2,3,3,6,1,6.08,3
IND,6,Male,21,Not immigrant,4,7,3,6,1,1.92,2
IND,10,Female,28,Not immigrant,2,3,2,10,1,6.0,3
IND,10,Female,23,Not immigrant,0,5,7,10,1,6.2,3
IND,9,Female,16,Not immigrant,0,7,2,9,1,6.16,1
IND,9,Male,16,Not immigrant,0,9,2,7,1,4.81,0
IND,4,Male,17,Not immigrant,0,4,3,8,3,6.08,0
IND,10,Male,57,Not immigrant,6,6,1,10,1,5.68,3
IND,9,Male,52,Not immigrant,6,10,1,10,1,2.0,3
IND,10,Female,46,Not immigrant,2,2,1,10,3,6.4,3
IND,10,Male,24,Not immigrant,1,1,2,10,3,6.08,3
IND,10,Male,25,Not immigrant,3,1,3,10,3,6.78,3
IND,8,Male,17,Not immigrant,0,3,3,8,1,6.24,3
IND,10,Female,41,Not immigrant,2,10,2,10,1,5.36,1
IND,10,Male,53,Not immigrant,4,4,2,10,4,6.32,3
IND,5,Female,70,Not immigrant,2,3,0,8,1,5.2,1
IND,8,Female,28,Not immigrant,0,7,6,6,1,6.4,3
IND,10,Male,20,Not immigrant,0,8,6,10,1,6.96,3
IND,6,Male,37,Not immigrant,5,6,3,8,2,6.62,3
IND,7,Male,16,Not immigrant,0,10,3,4,2,3.52,2
IND,7,Female,16,Not immigrant,0,5,3,10,3,6.2,0
IND,10,Male,17,Not immigrant,0,10,3,10,1,6.88,0
IND,8,Male,47,Not immigrant,1,5,3,10,2,6.56,1
IND,9,Female,23,Not immigrant,0,8,6,8,2,5.52,1
IND,3,Male,29,Not immigrant,0,2,6,10,3,6.0,3
IND,7,Female,48,Not immigrant,2,7,3,7,1,5.84,3
IND,9,Male,55,Not immigrant,4,10,3,10,1,5.76,3
IND,7,Male,38,Not immigrant,0,7,6,10,1,5.98,3
IND,6,Female,57,Not immigrant,2,7,3,8,2,2.48,1
IND,10,Male,16,Not immigrant,0,4,3,10,1,5.28,0
IND,8,Female,25,Not immigrant,1,8,6,7,3,3.92,3
IND,10,Male,58,Not immigrant,2,6,3,10,1,6.4,3
IND,10,Female,30,Not immigrant,4,1,1,10,1,8.15,3
IND,7,Male,36,Not immigrant,10,8,3,7,1,2.94,1
IND,7,Male,24,Not immigrant,0,7,7,1,4,7.28,3
IND,10,Male,17,Not immigrant,0,6,3,10,1,5.28,3
IND,3,Female,16,Not immigrant,0,1,3,10,3,6.24,1
IND,7,Female,31,Not immigrant,3,1,3,10,4,6.0,3
IND,6,Male,16,Not immigrant,0,4,2,4,1,6.28,3
IND,9,Male,17,Not immigrant,0,10,3,9,1,5.28,3
IND,4,Male,65,Not immigrant,4,10,3,10,2,1.12,1
IND,3,Male,32,Not immigrant,1,2,6,3,1,5.6,1
IND,1,Female,35,Not immigrant,3,1,0,10,1,6.58,3
IND,7,Male,56,Not immigrant,2,7,2,7,1,6.64,3
IND,9,Male,67,Not immigrant,6,10,6,8,1,5.2,1
IND,7,Female,19,Not immigrant,0,1,6,7,3,4.16,3
IND,2,Male,59,Not immigrant,5,1,0,10,1,5.35,3
IND,8,Female,25,Not immigrant,1,8,6,6,1,6.4,3
IND,6,Male,60,Not immigrant,2,4,3,6,1,6.45,1
IND,9,Male,16,Not immigrant,0,4,3,3,4,4.96,3
IND,6,Male,25,Not immigrant,4,7,1,7,1,2.16,1
IND,7,Male,28,Not immigrant,2,7,6,7,3,3.92,3
IND,7,Female,40,Not immigrant,2,7,0,8,3,4.17,2
IND,10,Male,40,Not immigrant,2,5,3,10,3,5.68,3
IND,8,Female,17,Not immigrant,0,9,4,8,3,2.8,1
IND,10,Male,28,Not immigrant,0,5,2,10,3,5.76,3
IND,10,Female,51,Not immigrant,3,10,7,10,1,5.92,3
IND,8,Male,48,Not immigrant,6,5,1,5,1,5.84,3
IND,10,Female,37,Not immigrant,3,4,3,10,1,6.4,3
IND,1,Female,42,Not immigrant,4,1,0,10,1,6.45,3
IND,9,Male,17,Not immigrant,0,10,1,9,2,3.76,1
IND,2,Male,49,Not immigrant,3,1,0,10,1,5.98,3
IND,6,Male,44,Not immigrant,4,8,1,7,1,1.44,2
IND,3,Male,32,Not immigrant,1,2,6,3,1,5.6,1
IND,3,Male,38,Not immigrant,3,2,0,10,1,6.01,3
IND,7,Male,56,Not immigrant,8,10,2,6,1,3.2,2
IND,2,Male,35,Not immigrant,2,3,3,9,1,4.56,1
IND,6,Male,54,Not immigrant,3,7,0,7,1,2.56,1
IND,7,Male,44,Not immigrant,2,3,1,8,1,5.44,3
IND,9,Male,48,Not immigrant,4,10,3,9,3,6.08,3
IND,8,Male,57,Not immigrant,2,5,3,3,1,5.78,3
IND,9,Male,28,Not immigrant,0,9,6,9,1,4.16,1
IND,8,Female,57,Not immigrant,3,7,3,10,1,5.52,3
IND,8,Female,41,Not immigrant,1,6,3,7,1,5.6,3
IND,7,Male,29,Not immigrant,1,8,7,7,3,4.63,3
IND,7,Male,17,Not immigrant,0,7,3,8,1,3.04,2
IND,2,Female,48,Not immigrant,3,10,1,10,1,4.34,1
IND,9,Female,42,Not immigrant,3,10,6,10,1,5.92,1
IND,4,Female,36,Not immigrant,2,5,1,7,1,6.54,2
IND,5,Male,23,Not immigrant,0,3,3,3,1,6.64,1
IND,4,Male,30,Not immigrant,2,9,6,8,1,4.08,2
IND,10,Female,25,Not immigrant,0,1,7,10,3,6.78,0
IND,10,Female,29,Not immigrant,1,9,6,9,1,6.16,3
IND,7,Male,16,Not immigrant,0,9,2,9,1,1.2,2
IND,7,Male,16,Not immigrant,0,5,6,10,1,5.2,0
IND,10,Male,40,Not immigrant,1,2,6,5,1,6.8,3
IND,8,Male,60,Not immigrant,3,4,2,8,3,4.56,2
IND,4,Female,49,Not immigrant,3,2,0,10,1,4.77,3
IND,8,Female,17,Not immigrant,0,5,3,10,2,5.92,0
IND,6,Female,46,Not immigrant,3,4,2,10,3,8.26,3
IND,7,Male,17,Not immigrant,0,6,3,4,2,6.12,0
IND,5,Male,78,Not immigrant,3,7,2,10,1,5.68,3
IND,5,Male,40,Not immigrant,2,4,6,7,3,6.24,3
IND,7,Male,27,Not immigrant,2,5,3,10,3,6.0,2
IND,6,Male,22,Not immigrant,0,8,3,5,3,6.4,2
IND,5,Male,18,Not immigrant,0,3,3,1,4,8.14,0
IND,10,Female,41,Not immigrant,3,3,1,6,1,6.4,3
IND,6,Male,67,Not immigrant,3,8,3,10,1,5.2,3
IND,8,Female,47,Not immigrant,2,7,2,8,1,6.08,3
IND,5,Female,24,Not immigrant,0,4,6,5,3,5.84,3
IND,7,Female,33,Not immigrant,2,6,2,10,1,6.96,3
IND,7,Female,35,Not immigrant,4,3,1,7,1,5.6,2
IND,7,Female,46,Not immigrant,3,7,0,9,1,5.44,3
IND,10,Male,66,Not immigrant,2,3,6,10,3,6.0,3
IND,8,Female,35,Not immigrant,2,6,2,5,1,2.56,1
IND,3,Male,16,Not immigrant,0,1,3,10,1,2.88,1
IND,8,Female,16,Not immigrant,0,7,3,8,2,6.33,0
IND,6,Male,56,Not immigrant,4,10,2,8,1,1.28,1
IND,8,Male,31,Not immigrant,1,10,4,9,1,5.92,3
IND,5,Male,48,Not immigrant,1,6,3,8,3,5.68,3
IND,8,Male,16,Not immigrant,0,3,2,10,1,7.19,0
IND,8,Male,43,Not immigrant,2,7,4,8,1,5.02,3
IND,6,Female,21,Not immigrant,0,6,6,10,1,7.63,2
IND,5,Female,63,Not immigrant,5,2,0,10,1,4.79,3
IND,8,Male,60,Not immigrant,3,10,3,9,1,5.6,1
IND,1,Male,19,Not immigrant,0,1,6,1,1,6.48,1
IND,8,Male,16,Not immigrant,0,3,3,10,1,6.72,0
IND,7,Female,35,Not immigrant,1,4,4,8,3,6.16,2
IND,5,Female,40,Not immigrant,2,4,6,6,1,5.6,3
IND,3,Female,54,Not immigrant,3,7,1,9,4,3.92,2
IND,6,Male,62,Not immigrant,9,5,0,5,1,5.76,3
IND,6,Male,27,Not immigrant,2,6,3,7,3,5.76,1
IND,10,Female,25,Not immigrant,2,1,3,10,3,6.4,3
IND,6,Female,52,Not immigrant,3,7,3,10,1,5.2,3
IND,10,Male,58,Not immigrant,2,8,6,9,1,5.28,3
IND,9,Male,17,Not immigrant,0,10,2,3,2,6.87,0
IND,10,Male,33,Not immigrant,0,6,6,10,1,5.68,3
IND,10,Female,21,Not immigrant,0,8,6,7,1,6.4,3
IND,10,Male,35,Not immigrant,3,1,3,10,3,6.16,3
IND,5,Female,40,Not immigrant,1,2,6,10,2,6.0,3
IND,3,Male,60,Not immigrant,6,2,1,10,1,5.35,3
IND,9,Female,47,Not immigrant,2,7,3,10,1,4.8,3
IND,10,Female,52,Not immigrant,4,3,1,10,1,6.48,3
IND,1,Male,43,Not immigrant,2,8,7,7,3,7.28,3
IND,7,Female,39,Not immigrant,2,6,7,10,1,6.4,1
IND,8,Male,40,Not immigrant,5,6,1,7,1,4.72,2
IND,4,Male,19,Not immigrant,0,7,3,10,1,5.12,1
IND,5,Female,16,Not immigrant,0,8,1,8,1,3.36,2
IND,8,Male,49,Not immigrant,3,10,3,8,1,5.44,3
IND,8,Female,48,Not immigrant,8,8,2,8,1,2.0,1
IND,10,Male,50,Not immigrant,4,5,3,7,1,6.24,3
IND,8,Female,33,Not immigrant,4,7,1,7,1,2.56,2
IND,7,Female,54,Not immigrant,1,8,6,10,1,5.84,3
IND,6,Female,45,Not immigrant,2,4,3,8,3,5.44,2
IND,7,Female,36,Not immigrant,1,6,2,7,1,5.44,3
IND,10,Male,39,Not immigrant,4,10,3,8,3,5.92,1
IND,7,Female,21,Not immigrant,0,2,3,7,3,6.08,0
IND,8,Male,56,Not immigrant,6,2,2,8,4,6.0,3
IND,8,Male,43,Not immigrant,1,4,7,4,1,5.92,3
IND,5,Male,21,Not immigrant,0,7,6,6,1,6.4,3
IND,10,Female,21,Not immigrant,0,1,6,10,1,6.4,0
IND,5,Male,54,Not immigrant,6,5,0,10,1,5.52,3
IND,1,Female,17,Not immigrant,0,1,2,8,2,4.97,1
IND,6,Female,40,Not immigrant,1,2,2,5,2,6.24,2
IND,5,Male,57,Not immigrant,5,5,1,10,1,5.95,2
IND,10,Female,16,Not immigrant,0,8,3,10,4,5.52,1
IND,6,Female,17,Not immigrant,0,8,3,7,3,6.33,0
IND,7,Female,57,Not immigrant,4,7,0,9,1,3.52,3
IND,3,Male,16,Not immigrant,0,1,3,10,2,5.84,0
IND,10,Male,41,Not immigrant,3,5,3,10,4,6.4,3
IND,10,Male,43,Not immigrant,2,7,3,10,1,6.88,1
IND,10,Female,23,Not immigrant,0,8,7,7,2,6.4,3
IND,10,Male,16,Not immigrant,0,10,3,5,3,6.48,1
IND,8,Female,23,Not immigrant,0,8,4,7,3,3.84,1
IND,8,Female,22,Not immigrant,0,10,6,9,1,5.6,2
IND,7,Male,39,Not immigrant,1,7,3,7,3,7.04,3
IND,5,Male,53,Not immigrant,2,7,3,7,1,2.72,1
IND,9,Female,29,Not immigrant,4,8,1,8,1,2.08,1
IND,2,Female,59,Not immigrant,4,9,2,6,1,3.35,1
IND,8,Female,31,Not immigrant,3,4,3,10,1,6.71,3
IND,8,Female,31,Not immigrant,3,9,6,7,2,5.68,3
IND,6,Male,51,Not immigrant,4,2,6,7,4,5.92,3
IND,9,Male,41,Not immigrant,2,5,7,6,3,5.28,3
IND,7,Female,38,Not immigrant,2,4,6,8,3,5.68,2
IND,9,Male,48,Not immigrant,1,6,3,6,1,5.04,3
IND,9,Male,53,Not immigrant,3,6,7,5,4,6.96,3
IND,10,Female,49,Not immigrant,3,4,2,10,1,6.4,3
IND,8,Female,50,Not immigrant,2,7,3,7,1,6.08,3
IND,10,Male,50,Not immigrant,4,1,3,10,1,6.4,3
IND,10,Male,21,Not immigrant,0,1,2,10,4,10.0,3
IND,7,Female,17,Not immigrant,0,4,4,10,1,6.45,0
IND,10,Female,34,Not immigrant,1,10,6,9,1,5.28,2
IND,5,Female,65,Not immigrant,2,3,0,8,1,6.4,2
IND,7,Female,48,Not immigrant,4,5,1,10,1,5.6,2
IND,1,Female,25,Not immigrant,1,1,3,10,3,6.4,3
IND,6,Male,16,Not immigrant,0,4,2,9,3,9.37,0
IND,4,Male,45,Not immigrant,3,5,1,8,1,4.93,2
IND,10,Male,16,Not immigrant,0,7,3,6,3,6.54,0
IND,3,Female,65,Not immigrant,2,6,0,10,1,5.98,2
IND,10,Male,62,Not immigrant,2,2,3,10,1,5.92,3
IND,6,Male,23,Not immigrant,0,7,6,7,1,2.88,1
IND,2,Male,57,Not immigrant,4,1,1,3,1,6.72,1
IND,6,Male,25,Not immigrant,3,9,1,6,1,3.52,1
IND,10,Male,43,Not immigrant,2,5,3,10,2,6.4,3
IND,8,Female,43,Not immigrant,2,3,1,10,1,5.68,3
IND,7,Female,16,Not immigrant,0,7,3,8,2,4.79,0
IND,4,Male,38,Not immigrant,4,2,2,6,3,5.44,3
IND,8,Female,22,Not immigrant,0,4,6,5,4,7.2,3
IND,4,Male,17,Not immigrant,0,8,3,2,1,3.36,2
IND,7,Male,55,Not immigrant,5,6,3,7,1,6.08,3
IND,8,Male,44,Not immigrant,3,9,4,10,1,5.92,1
IND,6,Male,21,Not immigrant,0,9,3,7,1,6.08,1
IND,10,Male,50,Not immigrant,6,8,8,10,1,6.4,3
IND,7,Male,64,Not immigrant,4,7,0,8,1,1.92,2
IND,1,Male,28,Not immigrant,1,7,7,1,3,2.8,1
IND,9,Male,37,Not immigrant,8,10,3,5,1,0.96,1
IND,10,Male,73,Not immigrant,3,6,3,8,1,6.64,3
IND,3,Female,44,Not immigrant,6,8,3,4,3,2.56,1
IND,9,Male,39,Not immigrant,3,8,8,8,3,6.72,3
IND,8,Female,20,Not immigrant,0,9,4,9,2,4.72,1
IND,1,Female,58,Not immigrant,7,1,0,10,1,5.76,3
IND,9,Female,30,Not immigrant,2,7,3,7,2,1.84,2
IND,8,Female,55,Not immigrant,8,8,2,6,1,1.04,1
IND,1,Male,17,Not immigrant,0,1,3,1,3,4.24,1
IND,2,Male,26,Not immigrant,3,5,7,8,1,3.6,2
IND,6,Female,40,Not immigrant,8,10,2,10,1,2.16,3
IND,9,Male,16,Not immigrant,0,8,3,5,1,2.48,1
IND,3,Female,17,Not immigrant,0,9,6,10,1,3.6,2
IND,5,Male,17,Not immigrant,0,2,1,10,1,5.62,3
IND,8,Male,24,Not immigrant,0,7,6,6,2,2.4,2
IND,9,Male,17,Not immigrant,0,8,6,8,1,2.16,2
IND,6,Male,55,Not immigrant,3,10,3,9,1,6.08,1
IND,1,Male,40,Not immigrant,1,1,3,8,3,6.08,3
IND,7,Male,48,Not immigrant,2,6,2,7,2,5.2,3
IND,10,Male,48,Not immigrant,1,7,3,10,2,5.52,3
IND,7,Male,52,Not immigrant,3,7,6,10,1,5.44,3
IND,7,Male,20,Not immigrant,0,4,3,3,2,6.08,2
IND,8,Male,44,Not immigrant,2,8,6,8,1,4.51,3
IND,8,Female,46,Not immigrant,2,10,3,8,2,4.96,3
IND,9,Male,23,Not immigrant,0,9,3,10,1,5.68,1
IND,4,Female,48,Not immigrant,2,7,2,6,1,3.36,1
IND,7,Male,16,Not immigrant,0,7,3,8,3,6.03,0
IND,4,Male,18,Not immigrant,0,2,3,2,2,6.0,3
IND,5,Male,16,Not immigrant,0,3,3,10,4,7.8,0
IND,7,Male,51,Not immigrant,4,4,3,10,1,6.54,3
IND,7,Female,33,Not immigrant,5,10,1,9,1,2.64,1
IND,8,Female,62,Not immigrant,3,7,3,10,1,6.0,3
IND,5,Male,67,Not immigrant,4,3,1,6,1,4.56,3
IND,7,Male,68,Not immigrant,4,5,1,10,3,6.03,3
IND,6,Male,17,Not immigrant,0,3,3,8,3,5.6,0
IND,8,Male,36,Not immigrant,1,7,3,10,1,5.28,3
IND,10,Male,24,Not immigrant,0,1,7,10,1,5.92,3
IND,9,Female,62,Not immigrant,3,10,3,1,1,6.32,2
IND,10,Male,22,Not immigrant,0,8,7,7,3,6.48,3
IND,6,Female,50,Not immigrant,2,1,2,10,1,6.16,3
IND,8,Female,37,Not immigrant,3,6,3,7,1,5.84,3
IND,10,Male,30,Not immigrant,2,3,3,10,1,5.68,3
IND,8,Male,42,Not immigrant,7,9,3,9,1,3.52,3
IND,10,Male,44,Not immigrant,3,4,1,10,1,6.4,3
IND,6,Female,36,Not immigrant,2,7,3,10,1,6.56,3
IND,5,Male,25,Not immigrant,0,4,6,10,2,8.56,3
IND,10,Female,17,Not immigrant,0,7,3,10,1,6.24,0
IND,4,Male,47,Not immigrant,4,2,3,10,1,6.42,3
IND,9,Male,17,Not immigrant,0,7,3,8,3,6.32,0
IND,9,Male,17,Not immigrant,0,9,3,9,1,6.0,3
IND,7,Female,33,Not immigrant,0,6,3,5,1,6.4,2
IND,6,Male,48,Not immigrant,1,5,2,8,1,5.44,2
IND,7,Male,17,Not immigrant,0,7,3,10,3,6.08,0
IND,8,Male,33,Not immigrant,2,7,7,5,1,2.64,2
IND,8,Male,16,Not immigrant,0,7,3,7,3,4.22,2
IND,9,Male,24,Not immigrant,0,9,6,9,1,6.0,3
IND,7,Male,48,Not immigrant,3,8,3,8,1,5.52,1
IND,10,Female,30,Not immigrant,2,9,7,8,1,6.4,3
IND,9,Female,37,Not immigrant,1,7,3,2,1,5.6,1
IND,8,Male,18,Not immigrant,8,9,0,8,1,2.23,3
IND,10,Male,28,Not immigrant,0,8,7,10,3,6.56,3
IND,6,Male,37,Not immigrant,2,4,3,6,4,6.16,3
IND,8,Female,42,Not immigrant,5,1,1,10,1,4.64,3
IND,10,Male,20,Not immigrant,0,7,7,7,1,3.2,2
IND,10,Male,17,Not immigrant,0,2,3,10,4,6.32,0
IND,7,Female,31,Not immigrant,2,6,6,3,1,5.6,3
IND,10,Female,52,Not immigrant,7,6,0,6,3,4.96,3
IND,8,Female,22,Not immigrant,0,7,6,7,1,5.68,3
IND,8,Male,16,Not immigrant,0,7,6,10,1,6.4,3
IND,10,Female,17,Not immigrant,0,7,7,8,1,5.36,1
IND,7,Female,29,Not immigrant,2,1,3,10,3,6.16,3
IND,3,Male,53,Not immigrant,4,4,1,4,2,6.4,3
IND,7,Male,22,Not immigrant,0,5,6,10,3,6.03,2
IND,8,Female,29,Not immigrant,0,10,6,10,1,5.52,2
IND,5,Female,27,Not immigrant,1,3,3,8,3,6.4,2
IND,9,Male,19,Not immigrant,0,7,3,10,1,6.62,1
IND,10,Female,40,Not immigrant,2,2,1,10,1,6.4,3
IND,2,Female,24,Not immigrant,0,3,6,10,2,6.71,3
IND,6,Female,36,Not immigrant,1,5,2,7,1,6.4,2
IND,8,Female,26,Not immigrant,0,7,6,6,1,2.08,1
IND,7,Female,49,Not immigrant,2,6,2,7,1,6.08,3
IND,9,Male,30,Not immigrant,0,10,6,8,3,6.16,3
IND,3,Male,69,Not immigrant,3,3,0,10,1,5.52,3
IND,10,Male,53,Not immigrant,2,8,3,8,1,5.92,3
IND,7,Male,22,Not immigrant,0,9,0,9,1,1.3,1
IND,10,Male,41,Not immigrant,2,4,2,10,1,6.96,3
IND,7,Male,52,Not immigrant,2,7,3,8,3,5.08,3
IND,10,Male,46,Not immigrant,2,2,3,10,1,6.88,3
IND,5,Male,56,Not immigrant,1,4,1,5,3,7.54,3
IND,7,Male,19,Not immigrant,0,5,3,7,4,5.76,0
IND,9,Male,27,Not immigrant,0,4,6,5,4,7.2,3
IND,7,Female,21,Not immigrant,0,7,6,7,1,6.4,3
IND,5,Male,28,Not immigrant,0,9,7,10,1,6.24,1
IND,8,Female,17,Not immigrant,0,8,3,10,1,4.96,1
IND,6,Male,48,Not immigrant,2,6,0,5,3,6.32,3
IND,10,Female,62,Not immigrant,3,7,1,10,1,6.56,3
IND,1,Male,20,Not immigrant,0,3,6,3,2,6.4,1
IND,10,Female,75,Not immigrant,5,5,0,10,1,6.4,3
IND,7,Female,16,Not immigrant,0,2,3,10,1,5.6,0
IND,8,Male,28,Not immigrant,2,5,3,7,3,5.36,2
IND,8,Male,28,Not immigrant,0,9,7,8,1,6.0,3
IND,10,Male,62,Not immigrant,2,9,6,10,2,6.48,3
IND,4,Male,41,Not immigrant,1,6,6,8,2,1.68,2
IND,4,Male,46,Not immigrant,3,2,2,10,1,5.44,2
IND,6,Female,17,Not immigrant,0,7,3,9,1,6.54,0
IND,1,Female,85,Not immigrant,6,1,0,10,2,6.16,3
IND,7,Male,48,Not immigrant,3,7,1,8,1,5.04,3
IND,8,Female,37,Not immigrant,2,9,3,8,1,5.44,1
IND,6,Female,16,Not immigrant,0,3,3,2,2,5.44,3
IND,3,Male,25,Not immigrant,2,4,6,8,3,6.88,3
IND,10,Male,62,Not immigrant,3,5,1,10,1,6.4,3
IND,4,Male,59,Not immigrant,1,5,3,9,3,6.4,2
IND,10,Female,40,Not immigrant,5,3,1,10,1,6.08,3
IND,8,Female,34,Not immigrant,4,10,0,7,4,2.23,1
IND,5,Male,50,Not immigrant,1,4,3,10,1,6.72,3
IND,3,Male,46,Not immigrant,3,10,7,7,1,6.0,2
IND,1,Male,58,Not immigrant,1,1,1,8,3,6.08,3
IND,5,Male,17,Not immigrant,0,7,3,8,2,6.24,0
IND,7,Female,22,Not immigrant,0,6,6,3,3,6.88,3
IND,10,Female,49,Not immigrant,5,1,0,10,1,6.32,3
IND,8,Female,58,Not immigrant,4,7,0,10,1,4.08,2
IND,10,Female,22,Not immigrant,0,5,6,10,1,5.68,1
IND,10,Female,23,Not immigrant,1,5,2,10,1,5.44,3
IND,5,Male,17,Not immigrant,0,9,3,6,1,3.04,1
IND,4,Female,56,Not immigrant,3,2,0,10,3,5.52,2
IND,8,Female,44,Not immigrant,3,5,1,10,3,6.03,2
IND,8,Female,21,Not immigrant,0,10,6,8,1,5.84,3
IND,10,Male,27,Not immigrant,0,10,7,9,1,5.52,3
IND,10,Male,32,Not immigrant,1,6,3,10,3,5.6,1
IND,6,Female,69,Not immigrant,6,2,0,10,1,4.43,3
